Time,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MITHUSDT,MATICUSDT,ATOMUSDT
2020-04-14,6868.7,158.45,15.6148,7.257,41.22,1.331,0.03312,0.18613,2.4655,0.158,0.04805,0.3876,0.01245,5.2449,0.228,0.1975,0.003667,3.252,0.9899,0.0841,0.0003357,0.00414,0.1707,0.015,0.1653,54.09,35.51,0.003163,0.00152,72.32,0.5523,0.07801,0.09103,0.00387,0.01208,2.361
2020-04-15,6621.24,152.73,14.5755,6.993,39.22,1.295,0.03185,0.1805,2.4015,0.1481,0.04607,0.3802,0.01219,5.1002,0.2205,0.1861,0.003658,3.1212,0.959,0.0813,0.0003268,0.004,0.1637,0.01411,0.1552,53.12,35.08,0.003021,0.00148,70.7,0.5256,0.07443,0.09227,0.00345,0.01164,2.27
2020-04-16,7101.94,172.29,15.7394,7.616,42.53,1.403,0.03446,0.19053,2.6569,0.1572,0.04913,0.4113,0.01302,5.4755,0.2353,0.1978,0.003828,3.4851,1.0056,0.0848,0.0003363,0.00428,0.1732,0.01491,0.1653,56.9,38.74,0.003279,0.00157,76.09,0.5643,0.07888,0.09621,0.00361,0.0126,2.422
2020-04-17,7027.55,170.69,15.64,7.468,42.19,1.383,0.03432,0.18863,2.6129,0.1561,0.04856,0.4053,0.01289,5.3707,0.2321,0.1955,0.003783,3.4523,0.9975,0.0842,0.0003376,0.0042,0.1722,0.01502,0.1651,56.21,40.4,0.00326,0.00159,76.31,0.5685,0.07762,0.094,0.0036,0.01274,2.367
2020-04-18,7248.6,187.4,16.6137,7.877,44.14,1.437,0.03654,0.19544,2.7265,0.1627,0.05056,0.4218,0.01339,5.6573,0.2474,0.2049,0.003968,3.7805,1.0411,0.087,0.0003437,0.00441,0.1791,0.01544,0.1713,58.04,42.13,0.003405,0.00169,80.16,0.5959,0.08125,0.10438,0.00382,0.01338,2.509
2020-04-19,7120.74,180.03,16.0683,7.614,42.23,1.391,0.03549,0.18901,2.598,0.1558,0.0488,0.4095,0.0129,5.4796,0.2378,0.196,0.003904,3.5902,1.0138,0.0855,0.0003348,0.00424,0.1712,0.01555,0.1647,57.05,46.44,0.003277,0.00162,80.23,0.5799,0.08174,0.0993,0.00365,0.01287,2.382
2020-04-20,6826.83,170.2,14.9892,7.205,40.21,1.311,0.03391,0.18151,2.5077,0.1482,0.04947,0.3977,0.0124,5.2249,0.2222,0.1887,0.003644,3.4322,0.9731,0.0852,0.000312,0.00403,0.1677,0.01438,0.1564,54.69,41.89,0.003052,0.00153,74.29,0.5423,0.08323,0.09763,0.00337,0.01201,2.271
2020-04-21,6841.37,170.74,15.1283,7.227,40.59,1.315,0.03454,0.18341,2.5211,0.1518,0.05085,0.3961,0.01249,5.1993,0.2245,0.1861,0.003677,3.4577,0.9639,0.083,0.0003146,0.00412,0.1683,0.01441,0.158,55.14,42.09,0.003044,0.00154,74.48,0.5621,0.08578,0.10726,0.00339,0.01198,2.271
2020-04-22,7125.14,182.7,15.7104,7.534,41.8,1.367,0.03664,0.18804,2.6224,0.156,0.05498,0.4136,0.01298,5.3867,0.2372,0.195,0.003898,3.6786,0.998,0.0853,0.0003193,0.00422,0.1711,0.01489,0.1655,56.95,45.53,0.003178,0.00163,80.8,0.5777,0.09174,0.11295,0.00355,0.01277,2.388
2020-04-23,7482.39,185.51,16.034,7.854,42.98,1.389,0.04088,0.1926,2.6811,0.159,0.06208,0.4257,0.01361,5.6028,0.2497,0.2031,0.003952,3.7533,1.0074,0.0858,0.0003251,0.00433,0.1753,0.01536,0.1674,59.27,44.46,0.003336,0.00169,81.26,0.5956,0.10075,0.12095,0.00354,0.01428,2.427
2020-04-24,7505.0,187.59,15.9319,8.07,44.53,1.426,0.04165,0.19325,2.7068,0.1677,0.06116,0.4506,0.01392,5.5931,0.265,0.211,0.004085,3.7735,1.0107,0.0883,0.0003333,0.00465,0.1855,0.01693,0.1768,60.68,44.08,0.003587,0.00191,81.37,0.6169,0.10163,0.13049,0.0037,0.01468,2.748
2020-04-25,7538.67,194.21,16.2283,8.428,44.38,1.482,0.04222,0.19418,2.7024,0.17,0.06177,0.4609,0.01396,5.75,0.2722,0.2111,0.004216,3.7865,1.0221,0.0897,0.000341,0.00479,0.1846,0.02032,0.1826,60.55,44.7,0.003527,0.00195,85.78,0.6316,0.10681,0.14889,0.00374,0.01505,2.871
2020-04-26,7693.1,197.38,16.3588,8.631,44.52,1.532,0.04593,0.19618,2.7375,0.1764,0.06188,0.4932,0.01426,6.2159,0.2989,0.2118,0.00448,3.721,1.0522,0.0938,0.0003455,0.00507,0.1986,0.01874,0.184,61.33,44.59,0.003577,0.00203,84.12,0.6604,0.11209,0.14149,0.00384,0.01563,2.808
2020-04-27,7774.62,196.34,16.4229,8.426,44.46,1.505,0.04648,0.19747,2.743,0.174,0.06719,0.4734,0.01452,6.103,0.2907,0.2068,0.004356,3.6383,1.055,0.0911,0.0003457,0.00503,0.2066,0.02023,0.1811,62.36,44.46,0.003538,0.0019,82.75,0.6585,0.10775,0.13679,0.00391,0.01544,2.767
2020-04-28,7738.98,196.24,16.34,8.457,45.69,1.527,0.04679,0.21416,2.7614,0.1738,0.06855,0.4874,0.01528,6.1423,0.2839,0.2129,0.004287,3.6413,1.0534,0.0922,0.0003426,0.00498,0.2041,0.02055,0.1835,62.07,44.62,0.00352,0.00188,82.21,0.6682,0.109,0.13898,0.0039,0.01571,2.793
2020-04-29,8778.57,215.36,17.3667,9.207,48.81,1.633,0.05146,0.22648,3.0059,0.1859,0.07216,0.517,0.01624,6.7433,0.299,0.2194,0.004766,3.8879,1.099,0.095,0.0003616,0.00537,0.2132,0.02094,0.1938,66.32,47.07,0.003922,0.00197,85.36,0.7687,0.11645,0.14303,0.00396,0.01642,2.929
2020-04-30,8620.0,206.08,16.9542,8.897,46.33,1.536,0.04752,0.21135,2.822,0.1765,0.06756,0.4886,0.01519,6.4418,0.2786,0.2199,0.004353,3.7025,1.0552,0.0918,0.000351,0.00553,0.1982,0.01997,0.1836,62.28,44.76,0.00366,0.00192,80.74,0.7392,0.12033,0.13668,0.00377,0.01543,2.734
2020-05-01,8826.96,212.02,17.466,9.011,47.07,1.585,0.05091,0.21786,2.8731,0.1816,0.0729,0.501,0.01581,6.647,0.2841,0.2268,0.004437,3.7571,1.0751,0.0967,0.0003623,0.00595,0.2136,0.02053,0.1874,63.45,45.73,0.003791,0.00194,82.95,0.7536,0.12735,0.14096,0.00393,0.01585,2.828
2020-05-02,8972.05,213.9,17.5333,9.225,49.2,1.642,0.0509,0.22369,2.9396,0.1915,0.07552,0.5066,0.01635,7.4719,0.2906,0.2276,0.004515,3.8182,1.0884,0.1043,0.0004421,0.00621,0.2142,0.02029,0.1909,64.54,46.5,0.003933,0.00199,83.26,0.7511,0.13928,0.14384,0.00395,0.01691,2.873
2020-05-03,8894.16,209.86,17.1071,9.069,48.05,1.584,0.04898,0.21936,2.8387,0.1827,0.073,0.4873,0.01599,7.2077,0.2738,0.2186,0.004332,3.7092,1.0624,0.0974,0.0005045,0.00606,0.2063,0.02005,0.1847,62.37,44.78,0.003804,0.00196,81.07,0.7266,0.14434,0.13582,0.00389,0.01711,2.774
2020-05-04,8871.96,206.48,17.0074,9.005,46.96,1.558,0.04942,0.21776,2.7687,0.183,0.07332,0.4804,0.01623,7.214,0.2756,0.2159,0.004444,3.7499,1.06,0.0938,0.0005696,0.0071,0.204,0.0189,0.1865,61.06,44.02,0.003754,0.00191,79.54,0.7177,0.14639,0.13653,0.00381,0.01697,2.761
2020-05-05,9021.83,205.29,16.8886,9.101,46.54,1.547,0.04945,0.21688,2.7706,0.1876,0.07208,0.4754,0.0159,7.1905,0.2742,0.2191,0.004419,3.6833,1.0517,0.0926,0.0005493,0.00826,0.2065,0.01959,0.1859,60.31,43.84,0.003699,0.00214,79.37,0.7099,0.15591,0.14571,0.0039,0.01696,2.707
2020-05-06,9142.92,198.97,16.3743,9.148,44.94,1.508,0.04889,0.21158,2.6522,0.1776,0.06962,0.4589,0.01554,6.8379,0.2613,0.218,0.00425,3.5872,1.024,0.0903,0.0004995,0.00706,0.2102,0.01852,0.1785,57.85,42.3,0.00357,0.00203,77.11,0.682,0.15461,0.14136,0.00387,0.01704,2.619
2020-05-07,9986.4,212.0,17.0003,9.891,47.37,1.588,0.05123,0.21862,2.7572,0.1848,0.07207,0.4798,0.01603,7.09,0.2801,0.2185,0.00451,3.756,1.0444,0.0922,0.0005433,0.00709,0.3014,0.01806,0.1847,64.6,44.17,0.003699,0.00196,78.76,0.7076,0.16445,0.14239,0.00375,0.0174,2.725
2020-05-08,9800.01,211.31,17.1371,11.301,47.69,1.657,0.05201,0.21865,2.7518,0.2027,0.07252,0.5155,0.01627,7.1445,0.3018,0.2298,0.004783,3.801,1.0551,0.0959,0.0005271,0.00702,0.3943,0.01889,0.2279,63.39,46.76,0.003831,0.00201,81.8,0.7625,0.16302,0.14369,0.00395,0.0179,2.806
2020-05-09,9539.4,210.07,16.7751,10.994,46.95,1.594,0.05145,0.21642,2.7516,0.1976,0.07141,0.4912,0.01609,7.0544,0.2954,0.2226,0.004549,4.015,1.0406,0.0922,0.0005186,0.00717,0.4226,0.01879,0.2172,63.05,45.0,0.003734,0.00202,79.59,0.7409,0.15758,0.14506,0.0039,0.01722,2.75
2020-05-10,8722.77,187.54,15.3506,9.725,42.06,1.442,0.04755,0.19702,2.4434,0.1834,0.06405,0.4637,0.01426,6.1909,0.2632,0.1979,0.004165,3.7582,0.9552,0.0988,0.0004688,0.00688,0.3958,0.01768,0.1957,58.85,40.9,0.003352,0.00183,72.1,0.675,0.14191,0.14216,0.00352,0.01533,2.514
2020-05-11,8561.52,185.73,15.0811,9.629,41.51,1.401,0.04779,0.19254,2.3978,0.1768,0.06234,0.4504,0.01398,6.0165,0.2515,0.1901,0.004113,3.5837,0.931,0.0906,0.0004898,0.00701,0.3439,0.01697,0.1835,59.36,39.68,0.003268,0.00181,69.73,0.6665,0.14692,0.14798,0.00355,0.01501,2.394
2020-05-12,8810.79,189.76,15.7892,10.001,42.18,1.468,0.05043,0.19711,2.441,0.1859,0.07017,0.4638,0.01455,6.0888,0.264,0.2048,0.004243,3.6943,1.0699,0.0914,0.0004961,0.00762,0.3556,0.01785,0.2072,61.5,42.21,0.003396,0.00185,73.31,0.7172,0.17894,0.16301,0.00355,0.01727,2.486
2020-05-13,9309.37,199.58,16.2164,10.285,43.18,1.49,0.05147,0.20177,2.5245,0.1923,0.06977,0.4665,0.01501,6.2145,0.2712,0.215,0.004459,3.7655,1.06,0.0919,0.0005215,0.00942,0.3475,0.01853,0.2024,65.0,42.89,0.003544,0.00211,73.81,0.7635,0.17177,0.1613,0.00357,0.0203,2.54
2020-05-14,9791.98,203.29,16.3777,10.186,43.98,1.536,0.05098,0.20386,2.6228,0.2092,0.06926,0.4772,0.01527,6.2779,0.2685,0.2166,0.004494,3.8096,1.0461,0.0917,0.0005167,0.01046,0.3429,0.01944,0.2003,65.28,43.2,0.00355,0.00234,74.56,0.9453,0.16809,0.16216,0.00372,0.02014,2.528
2020-05-15,9316.42,194.86,15.7222,10.033,42.74,1.501,0.05026,0.19818,2.5855,0.198,0.06728,0.4662,0.01488,6.5011,0.269,0.2141,0.004377,3.6615,1.0298,0.0896,0.00053,0.01004,0.3825,0.0195,0.1988,62.77,41.87,0.003472,0.00241,72.44,0.9551,0.19186,0.16284,0.00363,0.01919,2.473
2020-05-16,9381.27,200.45,16.058,10.008,43.25,1.54,0.051,0.19969,2.6361,0.1971,0.06806,0.4686,0.01497,6.6938,0.2725,0.2183,0.004449,3.7614,1.0299,0.092,0.0005333,0.01089,0.3834,0.02156,0.2034,65.42,42.51,0.003495,0.00279,73.71,0.9323,0.18355,0.16157,0.00396,0.01998,2.555
2020-05-17,9680.04,207.0,16.2959,10.156,43.71,1.547,0.05129,0.20131,2.6205,0.1994,0.06873,0.47,0.015,6.6575,0.277,0.2245,0.004426,3.7815,1.0497,0.0918,0.000539,0.01058,0.3729,0.02058,0.2051,65.22,46.25,0.003502,0.00259,75.03,0.9721,0.19206,0.16216,0.00379,0.02025,2.544
2020-05-18,9733.93,214.91,16.6299,10.245,45.32,1.579,0.05434,0.20543,2.6653,0.2042,0.07027,0.4823,0.01537,6.712,0.2866,0.2245,0.004487,3.8895,1.0638,0.0953,0.0005363,0.00997,0.3711,0.02023,0.2102,66.96,48.07,0.003639,0.00261,76.2,1.0218,0.1944,0.15863,0.00392,0.02064,2.6
2020-05-19,9775.53,214.58,17.2098,10.328,45.73,1.582,0.05677,0.20496,2.6543,0.2022,0.06979,0.4844,0.01553,6.6712,0.2961,0.2242,0.004534,3.947,1.0615,0.0952,0.0005372,0.00979,0.3588,0.0205,0.2067,66.7,48.97,0.00359,0.00259,77.15,1.1794,0.218,0.16573,0.00385,0.02226,2.617
2020-05-20,9511.43,209.98,16.8998,10.14,44.25,1.576,0.05689,0.20179,2.597,0.1992,0.07093,0.4917,0.015,6.4513,0.341,0.224,0.004525,4.0866,1.0542,0.1009,0.0005203,0.00962,0.3608,0.01967,0.2039,64.66,48.39,0.00358,0.00252,78.35,1.1679,0.27895,0.1705,0.00379,0.02084,2.705
2020-05-21,9068.65,198.74,16.0888,9.537,42.73,1.497,0.05207,0.19434,2.4621,0.1882,0.06644,0.463,0.01421,6.1255,0.3083,0.2197,0.004237,3.8298,1.0167,0.1005,0.0005134,0.00975,0.3232,0.01915,0.1954,61.65,46.0,0.003566,0.00242,73.09,1.5427,0.264,0.17819,0.00385,0.01919,2.513
2020-05-22,9170.0,207.36,16.5864,10.388,44.23,1.763,0.05576,0.20034,2.5948,0.202,0.06811,0.5165,0.01484,6.4632,0.3254,0.2426,0.00464,4.0611,1.0665,0.1092,0.000535,0.01003,0.3337,0.02034,0.2057,62.89,47.7,0.00417,0.00264,74.77,1.8003,0.26799,0.17229,0.00427,0.02039,2.65
2020-05-23,9179.15,206.6,16.48,10.203,43.85,1.668,0.0549,0.19883,2.5631,0.1992,0.06713,0.5001,0.01496,6.5575,0.3191,0.2342,0.004609,3.925,1.0699,0.1032,0.0005269,0.00985,0.3262,0.02003,0.2028,63.46,46.91,0.003939,0.0026,73.87,1.8737,0.3017,0.17679,0.00446,0.02006,2.592
2020-05-24,8720.34,199.9,15.9624,9.631,42.08,1.56,0.05125,0.19256,2.4879,0.1895,0.0639,0.466,0.01421,6.5819,0.3033,0.2259,0.004467,3.7917,1.0117,0.0985,0.0005315,0.00985,0.3005,0.01999,0.1931,60.64,45.0,0.003773,0.00261,71.67,1.5367,0.34231,0.16501,0.00468,0.01927,2.495
2020-05-25,8900.35,204.15,16.3807,9.923,42.97,1.657,0.0539,0.19622,2.5296,0.1978,0.06624,0.4917,0.01472,6.8067,0.3318,0.2395,0.005064,3.8614,1.0576,0.1158,0.0005659,0.01246,0.3197,0.02256,0.205,61.54,45.94,0.004598,0.00313,73.6,1.7232,0.35327,0.18673,0.00539,0.02132,2.612
2020-05-26,8841.18,200.89,16.2159,9.935,42.27,1.658,0.05355,0.19372,2.5034,0.1943,0.06506,0.5082,0.01458,6.708,0.3408,0.2572,0.004871,3.844,1.0645,0.1467,0.0005634,0.01237,0.3474,0.02386,0.2035,61.91,44.85,0.004459,0.00286,72.61,1.6523,0.40301,0.1864,0.00495,0.02582,2.583
2020-05-27,9204.07,208.29,16.47,10.009,43.85,1.635,0.05513,0.19791,2.5715,0.1967,0.06597,0.5049,0.0147,6.7757,0.3388,0.268,0.004896,3.8526,1.0653,0.1261,0.0005584,0.01228,0.3364,0.02294,0.2074,64.47,46.21,0.00441,0.00288,73.6,1.6448,0.32402,0.21381,0.00481,0.0244,2.601
2020-05-28,9575.89,220.21,17.0772,10.429,44.77,1.689,0.06502,0.20052,2.612,0.2032,0.0691,0.5211,0.01514,6.8609,0.3527,0.2797,0.005508,4.0461,1.087,0.1206,0.0005685,0.01237,0.3328,0.02211,0.2128,67.15,47.73,0.004558,0.00289,75.06,1.6064,0.31117,0.20497,0.00469,0.02518,2.671
2020-05-29,9427.07,220.67,17.0031,10.242,44.47,1.687,0.06469,0.19759,2.6144,0.2012,0.06777,0.5157,0.015,7.2254,0.3492,0.3226,0.005547,3.98,1.0859,0.1216,0.00056,0.01248,0.3327,0.02271,0.2092,66.05,46.6,0.004499,0.00285,74.16,1.6029,0.30948,0.20202,0.00489,0.02588,2.677
2020-05-30,9697.72,243.66,17.7277,11.03,47.72,1.802,0.07691,0.20701,2.7715,0.2188,0.07252,0.5639,0.01638,7.4928,0.3579,0.3238,0.006227,4.1763,1.1137,0.121,0.0005828,0.01339,0.3373,0.02242,0.2204,68.36,54.55,0.004752,0.0029,79.01,1.5768,0.2865,0.20269,0.00493,0.02412,2.817
2020-05-31,9448.27,231.57,17.0916,10.945,45.61,1.747,0.0739,0.20245,2.6731,0.2197,0.0705,0.5483,0.01582,6.9388,0.3272,0.3116,0.006247,4.131,1.0945,0.1165,0.000627,0.01475,0.3164,0.02233,0.2113,64.94,51.51,0.00471,0.0028,76.33,1.5081,0.24692,0.20685,0.00465,0.02048,2.728
2020-06-01,10200.77,248.23,17.9477,12.413,48.25,1.89,0.08093,0.211,2.8214,0.2364,0.07573,0.599,0.01707,7.2045,0.3423,0.321,0.006655,4.3785,1.1485,0.122,0.000628,0.01626,0.3337,0.02372,0.2239,67.72,54.65,0.005093,0.00284,80.06,1.7181,0.27108,0.20784,0.00477,0.02178,2.862
2020-06-02,9518.04,237.71,17.2669,12.135,45.99,1.794,0.07872,0.20301,2.6756,0.2338,0.07951,0.5985,0.01637,6.9781,0.338,0.3099,0.00725,4.3976,1.118,0.1323,0.0006233,0.01824,0.3257,0.02303,0.2153,66.66,51.48,0.004899,0.00276,78.26,1.7361,0.25468,0.19804,0.00482,0.02081,2.761
2020-06-03,9666.24,244.52,17.5779,12.393,47.16,1.829,0.08558,0.2041,2.6958,0.2515,0.08278,0.6034,0.01691,6.9413,0.339,0.3249,0.007099,4.4892,1.1176,0.1276,0.000652,0.01804,0.3298,0.02496,0.2244,67.16,52.83,0.00501,0.00286,78.2,1.712,0.27607,0.19882,0.00491,0.02164,2.906
2020-06-04,9789.06,243.21,17.517,12.164,47.43,1.838,0.08882,0.20427,2.7203,0.2492,0.08204,0.5985,0.01687,6.9152,0.3347,0.3313,0.006732,4.4243,1.1256,0.126,0.0006478,0.01641,0.3263,0.02452,0.2414,68.14,52.24,0.004952,0.00287,78.6,1.6906,0.28491,0.19949,0.00561,0.02172,3.11
2020-06-05,9621.16,240.03,17.6914,11.803,46.83,1.798,0.08517,0.20274,2.8143,0.2411,0.07888,0.5704,0.01685,6.8436,0.3368,0.3238,0.006693,4.358,1.1305,0.1241,0.000638,0.01799,0.3206,0.02481,0.2443,67.45,52.57,0.005146,0.00287,77.81,1.6428,0.27883,0.2016,0.00512,0.02061,3.093
2020-06-06,9666.3,241.94,17.5511,11.813,46.79,1.848,0.08614,0.20361,2.7982,0.2435,0.0797,0.5775,0.01704,6.862,0.3368,0.3298,0.007301,4.3512,1.1487,0.1274,0.0006376,0.02121,0.3246,0.02799,0.237,67.7,52.83,0.005327,0.00293,78.3,1.7079,0.27058,0.20127,0.00555,0.02067,3.056
2020-06-07,9746.99,244.56,17.4135,11.776,46.63,1.807,0.08657,0.20329,2.8098,0.2412,0.0788,0.5729,0.0182,6.8326,0.334,0.3375,0.007246,4.3465,1.1443,0.1257,0.0006279,0.02231,0.322,0.02752,0.2346,66.39,52.21,0.005165,0.00311,77.99,1.6961,0.26517,0.19704,0.00541,0.02031,3.02
2020-06-08,9782.01,246.4,17.4489,11.656,46.43,1.825,0.08648,0.20403,2.7878,0.2415,0.08006,0.5744,0.01794,6.9004,0.335,0.3516,0.007787,4.473,1.1852,0.1284,0.0006394,0.02132,0.3193,0.02709,0.2574,68.28,52.5,0.005267,0.0031,77.77,1.678,0.25492,0.20589,0.00537,0.02032,3.155
2020-06-09,9772.43,243.8,17.3733,12.026,45.87,1.805,0.08291,0.20127,2.7505,0.2469,0.07817,0.5982,0.01754,6.7826,0.3333,0.3471,0.008181,4.435,1.1721,0.1358,0.0006348,0.02443,0.349,0.02752,0.2512,67.99,51.98,0.005431,0.00339,77.42,1.648,0.25235,0.20195,0.00558,0.02015,3.117
2020-06-10,9885.0,247.78,17.406,11.935,46.63,1.863,0.0836,0.20266,2.7568,0.2509,0.07885,0.6052,0.0176,6.8084,0.3623,0.3443,0.009008,4.4225,1.2423,0.1318,0.0006364,0.0273,0.3877,0.02926,0.2502,69.67,55.21,0.005658,0.00333,78.21,1.6499,0.2392,0.20661,0.00557,0.02129,3.114
2020-06-11,9280.4,230.51,16.2298,10.679,43.22,1.686,0.07527,0.18817,2.5146,0.2222,0.07107,0.5372,0.01573,6.264,0.3213,0.3362,0.008762,3.9565,1.1335,0.1125,0.0005783,0.02497,0.3339,0.02621,0.222,63.71,49.64,0.005085,0.003,72.24,1.5076,0.20451,0.18555,0.0048,0.01962,2.763
2020-06-12,9465.13,237.55,16.6377,10.917,44.72,1.745,0.07948,0.19307,2.597,0.2251,0.07282,0.5566,0.01644,6.4048,0.33,0.3484,0.00971,4.0819,1.2103,0.1256,0.0006051,0.02594,0.3557,0.02755,0.2295,65.69,51.61,0.00564,0.00323,73.27,1.553,0.25264,0.19258,0.00499,0.02047,2.862
2020-06-13,9473.34,238.11,16.8101,11.08,45.08,1.778,0.07906,0.19234,2.6042,0.2287,0.07409,0.574,0.01668,6.4923,0.3387,0.353,0.009597,4.11,1.2489,0.1279,0.00061,0.02273,0.3627,0.02961,0.2324,66.58,52.81,0.006057,0.00386,74.18,1.6187,0.25154,0.19078,0.00534,0.02066,2.873
2020-06-14,9342.1,231.77,16.5729,10.615,44.05,1.72,0.07642,0.19022,2.5681,0.2215,0.07077,0.5489,0.01616,6.3165,0.3221,0.3534,0.00864,3.9371,1.1748,0.1225,0.0005931,0.02291,0.3566,0.02905,0.2236,65.39,51.1,0.005607,0.00384,72.56,1.564,0.23149,0.18106,0.00585,0.02056,2.756
2020-06-15,9426.02,230.86,16.377,10.43,43.73,1.674,0.07824,0.19238,2.532,0.218,0.07098,0.5395,0.01606,6.2414,0.3151,0.3564,0.00901,3.9274,1.1659,0.1212,0.0005923,0.02513,0.3441,0.02858,0.2222,64.53,52.2,0.00552,0.00403,71.77,1.5037,0.23446,0.178,0.00562,0.0204,2.705
2020-06-16,9525.59,235.3,16.4329,10.56,43.88,1.732,0.07925,0.19238,2.5539,0.2193,0.07136,0.562,0.01613,6.2527,0.316,0.3695,0.009061,4.0502,1.2563,0.1216,0.0005834,0.02515,0.344,0.03274,0.225,66.0,52.97,0.005911,0.00401,72.63,1.5271,0.23414,0.18002,0.00664,0.0206,2.729
2020-06-17,9465.14,233.82,16.3983,10.588,44.07,1.71,0.08349,0.19315,2.5678,0.2248,0.07187,0.5666,0.01621,6.2823,0.324,0.4071,0.009013,4.1659,1.2609,0.1347,0.0005821,0.0233,0.3426,0.03102,0.2237,65.09,52.91,0.005715,0.00388,72.42,1.5136,0.23479,0.17334,0.00659,0.02073,2.703
2020-06-18,9386.32,231.27,16.1608,10.413,43.43,1.682,0.08176,0.18975,2.5364,0.2237,0.07058,0.5785,0.01602,6.2085,0.3255,0.392,0.00866,4.1415,1.2375,0.1416,0.0005773,0.02082,0.3311,0.03046,0.2178,64.93,51.95,0.005711,0.00436,71.46,1.4787,0.22312,0.17833,0.00623,0.02041,2.643
2020-06-19,9310.23,229.0,15.9512,10.268,42.89,1.676,0.07987,0.18722,2.5254,0.2193,0.06959,0.5674,0.01586,6.3406,0.3201,0.4077,0.008379,4.098,1.2151,0.1334,0.0005653,0.01875,0.3306,0.0312,0.2177,64.09,51.41,0.00587,0.0044,70.1,1.4603,0.22406,0.17215,0.00619,0.02027,2.597
2020-06-20,9358.95,228.89,16.059,10.264,43.57,1.68,0.07953,0.18792,2.5362,0.2178,0.06979,0.5662,0.01597,6.2619,0.3197,0.4064,0.00829,4.1765,1.2023,0.1347,0.000576,0.01917,0.3499,0.03097,0.2308,64.06,51.4,0.006064,0.00436,71.01,1.4702,0.22138,0.1702,0.00626,0.02259,2.62
2020-06-21,9294.69,228.04,15.9775,10.298,43.0,1.729,0.07841,0.18602,2.514,0.2177,0.0685,0.5849,0.01582,6.2125,0.318,0.4125,0.008626,4.1812,1.1997,0.1494,0.0005715,0.01987,0.3467,0.03117,0.2423,64.48,50.51,0.00597,0.00406,70.14,1.4512,0.22057,0.17002,0.00625,0.02137,2.599
2020-06-22,9685.69,243.13,16.5051,10.8,44.3,1.838,0.08355,0.18928,2.5862,0.2323,0.07188,0.6455,0.01638,6.3745,0.3262,0.4625,0.009283,4.4841,1.2258,0.1696,0.0005875,0.02005,0.3543,0.03128,0.2444,66.16,53.53,0.006767,0.00404,72.33,1.6246,0.24201,0.17744,0.0063,0.02221,2.688
